Row_Number,Person ID,Company ID,Company Name,Industry,Title,ICP_Codex,ICP_Claude,Binary_ICP,Binary_Reason
6313,56ae13edf3e5bb69c3000466,5f3ed08beb0db70001110329,"Catapult Growth Partners, LLC",Management Consulting,Partner/senior Sales Professional,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6319,6457829025e7ae00012a1304,5db1299aa1f4dd0001d8e905,Robison Gary,Accounting,Partner,Maybe,No,No,non-target industry
6320,617276a876cf780001f62e19,54a1351469702d48e2085d00,Rankin McKenzie,Financial Services,Partner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6321,66fa6723cb6e6d0001483e69,54a1b71d74686949e790890a,"Johnson, Mackowiak & Associates, LLP",Accounting,Partner,Maybe,No,No,non-target industry
6324,58bd9c3ff65125112c9f0e90,5e56d322a567a500019169ce,Synergy Management Group,Management Consulting,Managing Partner,Yes,Maybe,Yes,explicit icp terminology
6337,57e1cf4ea6da9856f7cf9b02,5b15ecf3a6da98694828c7ca,FSB&W LLC,Accounting,Partner,Maybe,No,No,non-target industry
6339,600fac722bce450001a0838c,54a25f07746869382592ed1d,Aurify Brands,Restaurants,Founder / Co-CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6340,66f1120eedcade000142204f,54a1291b69702dcef9e36a01,Winterberry Group,Management Consulting,Managing Partner,Yes,Maybe,Yes,explicit icp terminology
6344,66f68b091adccc00012c6379,54a127ac69702d979c6fa000,JD Supra,Publishing,"Co-founder, VP Strategic Development",Maybe,No,No,insufficient direct icp evidence for strict yes/no
6345,66f7703c9cab90000118f337,64d323b69ba9e700a35df03b,Fulton Jeang PLLC,Law Practice,Partner,No,Maybe,No,professional services without clear sourcing mandate
6347,5f61c0a748888e000187cebd,5e562d1e9f42f4000136efa0,Crews & co.,Management Consulting,Senior Consultant & Partner,Yes,Maybe,Yes,explicit icp terminology
6349,66f5e0f3a6532d00017ecbfa,5da3985fda23c000012b72f9,CFO Hub,Financial Services,Managing Director & Consulting CFO,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6352,66fd6c8f100e9d0001d10188,54a1297369702d8cfc2fd301,"Leonard, Mulherin & Greene, P.C.",Accounting,Partner,Maybe,No,No,non-target industry
6355,66f9fe049901a20001e00fd1,55923cb07369642948b02b00,Flow Capital,Financial Services,Business Owner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6364,66fc6beef1719300011d6381,612d9e0376539f00016bb3d8,Flexible Consulting LLC,Financial Services,Co-founder & Director Of Operations,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6368,6114f20b3b1fd5000189e36c,5b8563a8324d4443324703cb,Palisade Compliance - Independent Oracle Experts,Management Consulting,CEO And Founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6370,57d4d695a6da98537a447d6d,54a128d669702d8eeb219e01,BSB CPAs + Business Advisors,Accounting,Partner,Maybe,No,No,non-target industry
6374,5f730adb5d75a50001e4ae0a,5569433f73696421bb7b2100,M&A Partners,Management Consulting,Managing Partner,Yes,Maybe,Yes,explicit icp terminology
6375,6079b369b814720001ad6cac,5500b6097369647a8c4c1600,Encore Partners LLP,Accounting,Managing Partner,Maybe,No,Yes,explicit icp terminology
6379,557137f27369644888370b00,6217037b32ff7a00017d6f98,Coastal Investment Company,Real Estate,Partner,Yes,Maybe,Yes,explicit icp terminology
6392,57d86044a6da9878832b82cb,54a1f1177468693825211d00,"Myslajek Kemp & Spencer, Ltd.",Accounting,Managing Partner,Maybe,No,Yes,explicit icp terminology
6396,66fc13f2676e760001f7f428,5fb4e144e8b588008db9cd4b,Impact Point Co.,Management Consulting,Co-founder And Partner At Impact Point Co.,Yes,No,Yes,explicit icp terminology
6398,640f31d3a010d00001dc5078,5569dc85736964254fdaa900,Hunter Taubman Fischer & Li LLC,Law Practice,Partner,Yes,Maybe,Yes,explicit icp terminology
6403,66fcc03f58915a00010ffeef,54a121b169702d77c27e0d03,"Van Beek & Co, LLC",Accounting,Ex Owner,Maybe,No,No,non-target industry
6405,5e5c7f3f09a6dc00010162a4,54a1ee1d7468695c820b6516,JDS Professional Group,Accounting,Business Owner,Maybe,No,No,non-target industry
6406,66f455ea8d004c0001d85ddc,556d51aa736964120f44e600,Foundation Law Group LLP,Law Practice,Partner,No,Maybe,No,non-target industry
6408,60882637066b5000014fde42,61e666d32a706400a4650536,Eliant Trade Finance LP,Financial Services,"Managing Director, Head Of Inventory Solutions",Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6409,687bd9f6691fdb0001747268,57c48d77a6da98166ade2bbb,Decipher Investigative Intelligence,Market Research,Founder & Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6415,5e5e217e9ccfb000018c5bcc,54a133fb69702d36c9b80300,Hedman Partners LLP,Accounting,Audit Partner,Yes,Maybe,Yes,explicit icp terminology
6416,66f6b27330b4dd00016b06f6,61ec1497af3bfa00013b58a3,Edgewater Strategy Group,Management Consulting,Founder,Yes,Maybe,Yes,explicit icp terminology
6417,66ff8e4704dd810001890222,556d6a2673696411ec460301,Evolution Technologies,Information Technology & Services,CEO,Yes,No,Yes,explicit icp terminology
6420,611218de03c1bc0001234f9d,54a11eea69702d77c2b4bd01,Potter & Company,Accounting,Partner,Maybe,No,No,non-target industry
6425,61841d0c9964890001ed8ee3,5fcb6ab30543950001356123,Madison Hunt,Staffing & Recruiting,Partner,Yes,No,Yes,explicit icp terminology
6426,66f69317f17eb000012d7a28,5a9cdd50a6da98d97012f3b6,AeroDynamic Advisory,Aviation & Aerospace,Managing Director And Founder,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6430,54ebf916746869444c915835,54a11eb769702da425e77b01,Hudson Crossing,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
6432,54a20a737468693825499507,54a199157468695c82ff7f00,"Barbich Hooper King Dill Hoffman, LLP",Accounting,Partner,Maybe,No,No,non-target industry
6433,54c291697468691639de3ca9,5db12a02d890840001739e93,Fundamental Income,Real Estate,Partner,No,Maybe,No,non-target industry
6435,5b205a94a6da98eef9088ba1,5569ec0573696425796cb700,"Halle Porter Newland & Rickett, LLP",Accounting,Partner,Maybe,No,No,non-target industry
6436,60d2ea2d1a2f6200014e073f,54a126db69702d9ebcb71b00,Skinner Clouse Group CPAs I Business Advisors,Accounting,Partner,Maybe,No,No,non-target industry
6438,54a802ae74686962204b045c,54a19a377468695c82aeed00,Caliber Accounting Group,Accounting,"Partner - Caliber Audit & Attest, Llp",Maybe,No,No,non-target industry
6441,54a7370e7468696de774c11f,54a23df87468693fdacb2319,Brick & Patel LLP,Law Practice,Partner,Yes,No,No,professional services without clear sourcing mandate
6444,5b8af317324d447bdd485197,54a121b169702d77c27e0d03,"Van Beek & Co, LLC",Accounting,Audit Partner,Maybe,No,No,non-target industry
6445,60376f87c388720001f6da24,54a11c4369702d9a8bdf9a00,Lemery Greisler LLC,Law Practice,Owner,Yes,No,Yes,explicit icp terminology
6448,54a262547468693cdd0bca1e,54a129f969702dab3784f901,Global Executive Solutions,Management Consulting,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6453,54a602b774686938ac7a06bb,54a1a6777468695c82c6aa04,"Independent Mining Consultants, Inc.",Mining & Metals,"Vice President, Senior Mining Engineer, Partner",Maybe,No,No,insufficient direct icp evidence for strict yes/no
6458,66ffaa7742137b00011af0b2,5a9cbceda6da98d94669189c,Whitecap Health Advisors,Hospital & Health Care,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6460,66f97b96c999980001a69685,651f239bab2cf200b8f127d5,Venning,Accounting,Co-founder & Director,Maybe,No,No,non-target industry
6467,66ffad13d359050001f2469e,556cdd647369641266e74400,Epic Advisory & Management LLC,Real Estate,Partner,Yes,Maybe,Yes,explicit icp terminology
6470,54a50afd74686938acba5a78,54a12a4d69702d90a2982f02,Harper Meyer,Law Practice,Partner,Yes,Maybe,No,professional services without clear sourcing mandate
6483,66f81649a8551a0001359ad0,54a1c9fd74686949e75f2711,CFO Squad LLC,Accounting,Partner At CFO Squad Llc,Maybe,No,Yes,explicit icp terminology
6487,66fcb587c64b740001ff9987,56dae422f3e5bb3121000b01,Baretz+Brunelle,Management Consulting,"Partner, Chief Financial Officer",Yes,Maybe,Yes,explicit icp terminology
6489,5aeb11d0a6da981c7a6a4a72,65f32b713de1e101c64fd639,Firethorn,Management Consulting,Partner - Healthcare Transaction Advisory,Yes,Maybe,Yes,explicit icp terminology
6490,66f308196a9af000014fa935,54a1399969702d24d3d77300,"Thomas, Speight & Noble, CPAs",Accounting,Owner,Maybe,No,No,non-target industry
6491,601c3dfaa5f92a0001f99990,5da277cacf73e40001d4fa83,NEXT Legal PLLC,Legal Services,Partner,Yes,Maybe,No,professional services without clear sourcing mandate
6493,66fba6204f63f300011d11a8,5e5735dd91af090001a0b20e,CORE IR & PR,Public Relations & Communications,"Founder, President",Yes,No,Yes,explicit icp terminology
6497,602e8dd2023e90000162a8d2,5a9efdf2a6da98d9a8db1820,Somich & Associates CPAs,Accounting,Partner,Maybe,No,No,non-target industry
6499,6006c839dc881b0001e964fd,5e57e23efeb36f00016e7335,The ZLC Group CPAs,Accounting,Partner,Maybe,No,No,non-target industry
6505,54ebc0de746869444c753a1d,5d0a359e80f93ecb63464a02,"Owen Petersen & Co., LLP",Accounting,Owner,Maybe,No,No,non-target industry
6513,605c4e7dbdcd6400015f060b,6048b87567a348000123cb49,Legal Scale,Legal Services,Managing Partner,No,Maybe,No,professional services without clear sourcing mandate
6514,60af1031dbb0e2000105e9d2,54a21ffd7468692e71e2fa0e,Silver Brook Learning Center,Professional Training & Coaching,President,Yes,No,Yes,explicit icp terminology
6515,5acb2f86a6da98c680c0419f,56dae422f3e5bb3121000b01,Baretz+Brunelle,Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
6524,54a6f74274686975f84fb308,6048cf910549ec0120f2c97c,RingStone,Information Technology & Services,CEO & Managing Partner,Yes,No,Yes,explicit icp terminology
6528,60697164af5b9d00012b3518,5d63beeb793ebe0b34d3b9ef,"Verigility, Management and Technology Advisory",Management Consulting,Senior Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6530,66f6abb05497d800019c70d7,5f48bc128d1a0a0001c965fc,Embarc Advisors,Management Consulting,Principal & Founder,Yes,Maybe,Yes,explicit icp terminology
6532,5ebb9c8fb9d50e0001cca1ad,5d63beeb793ebe0b34d3b9ef,"Verigility, Management and Technology Advisory",Management Consulting,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6533,66f67d78e89e940001111a41,556de0d47369641258f1ad01,JM&M,Accounting,Tax Partner,Maybe,No,No,non-target industry
6536,6052f13d8422a300013d4c5a,54a1359c69702d3cbbd5d100,John Gerlach & Company LLC,Accounting,Partner,Maybe,No,No,non-target industry
6537,557144907369645304ca1000,57c4c68fa6da98368af567af,Basilinna,International Trade & Development,Senior Vice President,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6538,66f742ea31303a000136c114,54a1281b69702d931351ec00,Farient Advisors LLC,Management Consulting,Chief Executive Officer,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6540,5adc7cd5a6da9861558eae07,55f3d5abf3e5bb1e21002d45,Cullen Murphy & Co,Accounting,Owner,Maybe,No,No,non-target industry
6541,668944caa662eb0001bf8606,54a121b169702d77c27e0d03,"Van Beek & Co, LLC",Accounting,Partner,Maybe,No,No,non-target industry
6544,60bfe2453f302c00013f0044,5f4980bb63c64b0001f32b9b,Principal Consulting Group,Accounting,Managing Partner,Maybe,No,No,non-target industry
6545,668652671396050001e629be,5e563f36ec234a000118b6c0,KBL Roche,Law Practice,Partner,No,Maybe,No,non-target industry
6549,6051b089036d7b00012e7cfc,54a1279269702d90a268cf00,Gray Hunter Stenn LLP,Accounting,Tax Partner,Maybe,No,No,non-target industry
6550,54a4b15e7468692abf95ae5b,54a244ad7468693cdd51831b,Experience On Demand,Management Consulting,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6555,635e5319086dc50001a28cb4,54a134e869702d42553f5800,"Leeper Kean & Rumley, LLP",Accounting,Tax Partner,Maybe,No,No,non-target industry
6557,54a7ac07746869730af74a4b,54a1271e69702da2201d4c00,"Fuller Lowenberg & Co., CPAs P.C.",Accounting,Partner,Maybe,No,No,non-target industry
6563,655d7a2949473a0001828122,60e1686f9447880001b55d79,Manning Silverman & Company,Accounting,Partner,Maybe,No,No,non-target industry
6565,54a4b4977468693b8c07a15c,6129a8335178060001fe3aaf,Advisor Seekers,Financial Services,Co-founder & President Of Acquisitions,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6569,60e2fe68887af900012e305a,5ed1de82465dce0001fdf965,Heron Group,Management Consulting,Managing Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6571,54a7076b74686965d9b6890e,54a1aaac7468695860d24006,"Reagan Consulting, Inc.",Management Consulting,Partner,Yes,Maybe,Yes,explicit icp terminology
6573,66f1518a8a548800010a21f5,54a25e277468693a7e88851d,"Armstrong & Associates, Inc.",Logistics & Supply Chain,Chief Executive Officer,Yes,No,Yes,explicit icp terminology
6578,6221b9c762f3b50001bcd982,61ec81c2156fb80001488dc4,Affinity Group CPAs & Consultants,Accounting,Partner,Maybe,No,No,non-target industry
6582,57df69b1a6da980b38c36c13,65251b038a45b500a363fe63,Liberty1 Financial,Financial Services,Co-founder/managing Director,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6584,54a566827468693b8c79c694,5f4adbad98041b000100bb95,"SMGQ Law - Sanchez-Medina, Gonzalez, Quesada, Lage, Gomez, & Machado LLP",Law Practice,Partner ,No,Maybe,No,non-target industry
6587,66f5887310496c00017df5e4,60aec9ead3a3f200016f9a30,Snowball Industries,Consumer Services,Chief Executive Officer,Yes,No,Yes,explicit icp terminology
6588,62c685c3efa829000123cf85,60e69dcc70f03c00c2ec6fb1,The Lawton Standard Co.,Mining & Metals,CEO,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6589,66fff1474785d10001316fd8,5e580214bd15ea000179208b,Cannabis10X,Management Consulting,Founder & CEO,Yes,Maybe,Yes,explicit icp terminology
6592,54ec4b57746869444c7d1779,5e57eaea0f6c510001766fc6,"Luse Gorman, PC",Law Practice,Partner,Yes,No,Yes,explicit icp terminology
6594,5ad1394ba6da9884c16aa9cf,556cf19c736964127eb86000,"Breslin, Young & Slaughter, LLC",Accounting,Partner - CEO,Maybe,No,No,non-target industry
6597,66f74760d68d7200016f0160,60b073b6ae18200001035e11,S. Lawrence & Company,Management Consulting,Managing Partner / Founder ,Yes,Maybe,Yes,explicit icp terminology
6598,54aa5c1e746869236635f201,5569e0a7736964254ff4ad00,"AlphaTech Counsel, S.C.",Law Practice,CEO,Yes,Maybe,Yes,explicit icp terminology
6604,670ddb5428270b00013e36c6,60e69dcc70f03c00c2ec6fb1,The Lawton Standard Co.,Mining & Metals,Environmental Business Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6607,66f59694cb16f500012e3265,6125baedc264a90001d3e2a3,Audit Sight Inc.,Information Technology & Services,Co-founder,Yes,No,Yes,explicit icp terminology
6609,5ab3ef6ea6da9870e39aa844,54a12a2e69702db8783fc201,M&K CPAS,Accounting,Partner Assurance Services,Maybe,No,No,non-target industry
6619,66fcb0aa75743d00019357f8,5df2032fb3844300f048888f,AEGIS Law,Law Practice,Managing Partner - Denver,No,Maybe,No,professional services without clear sourcing mandate
6621,57d486e0a6da9853a660dc20,54a1afed7468694012bc1608,The PeterSan Group and PeterSan Legal Staffing,Staffing & Recruiting,Partner,Yes,No,Yes,explicit icp terminology
6622,54abb53f7468692ca193e107,54a199f27468695c8252d500,Global Resource Partners,Management Consulting,Partner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6624,66f5551df2f8cb00011aedde,645b5a970367610138115819,Teragonia,Information Technology & Services,Chief Executive Officer,Yes,No,Yes,explicit icp terminology
6626,57d94dbda6da98721662fd20,5d09a77ff65125b4b74efb53,RMG CPA LLC,Accounting,Partner,Maybe,No,No,non-target industry
6633,54a48ea47468692abf52a150,54a1d1c87468695c823e6513,"Schlaupitz Madhavan, P.C.",Accounting,Partner,Maybe,No,No,non-target industry
6635,61ec0b61e07a2200010dc48d,640ffcb1b7df950001bec7a5,Arthur Consulting,Management Consulting,Owner,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6651,66fa9fd534ff8c0001a5bdf7,54a11d3d69702da42560f400,Martin LLP,Law Practice,Partner / Head Of Banking & Finance Practice,No,Maybe,No,professional services without clear sourcing mandate
6652,54a619a47468693b8cee9bc2,54a1a07f7468694f8f5b0003,Wegman Hessler Valore,Law Practice,Senior Partner,Yes,No,Yes,explicit icp terminology
6655,66f34b769122a30001dd6317,57c48ccfa6da98164eee8028,Cerius Executives,Management Consulting,Owner/chief Brand Ambassador,Maybe,No,No,insufficient direct icp evidence for strict yes/no
6658,60f18ff9cfc8470001e5f586,54a1ac457468695475019106,Kalbian Hagerty LLP,Law Practice,Partner,Yes,No,No,professional services without clear sourcing mandate
6664,57dfd81fa6da980b2ffbabc2,54a208f67468693825ce1607,"Maemura & Co., CPAs LLP",Accounting,Partner,Maybe,No,No,non-target industry
6670,6008b87fe9f13d0001d61549,54a1bb2274686945fadde70b,Market Street Partners,Financial Services,Co-founder,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6680,605314f93f8f71000167f5ff,5500b6097369647a8c4c1600,Encore Partners LLP,Accounting,Partner,Maybe,No,Yes,explicit icp terminology
6681,57d747e2a6da985b4bce5b9a,63bb54ba6e051700e3e163d5,"MM & Company, LLP",Accounting,Partner,Maybe,No,No,non-target industry
6682,66f457835109b100014172f4,54a1269b69702d8b197d6300,Liberty Advisor Group,Management Consulting,Founder And Executive Chairman,Yes,Maybe,Yes,explicit icp terminology
6683,609c1d4dad3d4a0001516023,54a129aa69702d954814ae01,"Prida, Guida & Perez, P.A.",Accounting,Partner,Maybe,No,No,non-target industry
6684,66edaa0acc39eb000193dbf1,5e55c3f45b661e0001546c03,"Agile Advisors, LLC",Financial Services,Founder And CEO,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6685,66ff8ee3dd35c50001178dfe,55699a4373696425b2626400,Ensunet Technology Group,Information Technology & Services,Chief Executive Officer,Yes,No,Yes,explicit icp terminology
6688,66fddc4c17012000014e4168,54a134d469702d2f9f84b100,"WorldBusiness Capital, Inc.",Financial Services,Owner,Maybe,Yes,No,insufficient direct icp evidence for strict yes/no
6691,66f120849da29c00015502ed,54a1a3c774686949e77c0404,CBK Partners,Management Consulting,President And Co-founder,Yes,Maybe,Yes,explicit icp terminology
6693,66f6e4af6fdb6e00016bd18f,618e1c06b49c0100a4afb3c5,Hunter Hotel Advisors,Real Estate,President & CEO,Maybe,No,No,non-target industry
6696,66f5e0e5633230000162eea9,5e2c0f5b49bacc0098d08515,CFO's Domain,Staffing & Recruiting,Chief Executive Officer & Co-founder,Yes,No,Yes,explicit icp terminology
